CASENUM,VEH_NO,PER_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,NMIMPAIR,PSUSTRAT,WEIGHT
201800988846,0,1,4,41,159,41,1,2,99,22,32.443859191
201800988928,0,1,4,44,388,44,2,2,98,25,29.541886341
201800988996,0,1,3,62,567,62,2,2,0,18,28.149147399
201800989029,0,1,1,66,1766,66,1,2,98,1,31.210065828
201800989108,0,1,1,66,1766,66,1,2,0,1,31.210065828
201800989139,0,1,1,66,1750,66,1,2,0,1,31.210065828
201800989146,0,1,4,44,388,44,2,2,0,25,29.541886341
201800989170,0,1,1,66,1750,66,1,2,0,1,31.210065828
201800989199,0,1,1,66,1750,66,1,2,0,1,31.210065828
201800989296,0,1,4,60,245,60,1,2,9,21,37.526764812
201800989298,0,1,4,60,245,60,1,2,0,21,37.526764812
201800989365,0,1,4,64,307,64,1,2,0,23,35.645192619
201800989549,0,1,1,66,1757,66,1,2,0,1,31.210065828
201800989632,0,1,4,56,206,206,1,2,99,20,34.194551568
201800990289,0,1,1,66,1763,66,1,2,98,1,31.210065828
201800990534,0,1,2,67,1919,67,1,2,0,8,28.431483964
201800991786,0,1,4,41,161,41,1,2,99,22,32.443859191
201800992012,0,1,3,12,455,12,1,2,98,12,31.939756106
201800992948,0,1,3,48,87,48,1,2,0,12,30.018111049
201800993173,0,1,3,70,138,70,2,2,9,16,30.234815932
201800993230,0,1,3,70,137,70,2,2,0,16,30.234815932
201800993404,0,1,3,59,505,59,1,2,98,10,30.337788331
201800993560,0,1,3,28,437,28,1,2,98,11,30.401689624
201800993642,0,1,3,78,453,78,1,2,98,10,29.862378551
201800993797,0,1,1,31,1710,31,1,2,0,2,31.121813653
201800993925,0,1,1,80,1800,80,1,2,0,2,31.688442341
201800994227,0,1,4,41,163,41,1,2,0,22,32.443859191
201800994475,0,1,1,80,1800,80,1,2,0,2,31.688442341
201800994553,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800994774,0,1,1,13,1191,13,1,2,0,3,32.071875573
201800994921,0,1,1,31,1708,31,1,2,0,2,31.121813653
201800995644,0,1,3,62,543,62,2,2,0,18,28.149147398
201800995703,0,1,3,63,4047,63,2,2,0,16,30.363634905
201800995809,0,1,4,56,206,206,1,2,0,20,34.194551568
201800996219,0,1,4,46,362,46,1,2,98,22,32.83923113
201800996266,0,1,1,80,1800,80,1,2,0,2,31.688442341
201800996266,0,2,1,80,1800,80,1,2,0,2,31.688442341
201800996495,0,1,3,17,1053,17,1,2,0,15,30.026404117
201800996521,0,1,4,46,362,46,1,2,98,22,32.83923113
201800996554,0,1,1,13,1163,13,1,2,0,3,50.347535948
201800996832,0,1,1,31,1709,31,1,2,0,2,31.121813653
201800996864,0,1,1,31,1709,31,1,2,0,2,31.121813653
201800997512,0,1,3,28,441,28,1,2,98,11,30.401689625
201800997953,0,1,3,17,1053,17,1,2,0,15,31.409460685
201800998288,0,1,2,29,966,29,1,2,98,7,29.900148782
201800998383,0,1,3,33,1484,33,1,2,0,11,29.911863378
201800998496,0,1,2,67,1919,67,1,2,0,8,29.355432268
201800998498,0,1,1,80,1804,80,1,2,0,2,31.688442342
201800998628,0,1,3,55,1069,55,2,2,0,17,30.851213049
201800998672,0,1,3,83,2810,83,1,2,9,13,30.224298691
201800998693,0,1,3,38,573,38,1,2,0,14,29.465141091
201800998799,0,1,1,31,1709,31,1,2,98,2,31.121813653
201800999090,0,1,3,82,2152,82,2,2,0,19,27.968941776
201800999137,0,1,3,30,3296,30,1,2,0,14,31.164931493
201800999180,0,1,4,49,261,49,1,2,0,21,37.402434262
201800999401,0,1,3,12,455,12,1,2,98,12,30.533348976
201800999984,0,1,3,28,437,28,1,2,98,11,30.401689624
201801000029,0,1,3,28,432,28,1,2,98,11,30.401689625
201801000058,0,1,4,56,208,208,1,2,0,20,34.194551566
201801000124,0,1,4,56,211,211,1,2,0,20,34.194551568
201801000251,0,1,2,47,1838,47,2,2,98,9,39.106826652
201801000254,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801000260,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801000260,0,2,1,13,1208,13,1,2,0,3,32.071875573
201801000291,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801000543,0,1,3,54,516,54,1,2,0,14,49.839189114
201801000743,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801000828,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801000948,0,1,4,46,362,46,1,2,98,22,32.83923113
201801001135,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801001270,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801001312,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801001345,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801002678,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801002691,0,1,4,49,268,49,1,2,0,21,37.402434262
201801002743,0,1,4,10,314,10,1,2,98,21,37.181173575
201801002831,0,1,4,24,170,24,2,2,0,24,28.682796385
201801003179,0,1,3,51,1078,51,1,2,0,10,29.856290986
201801003229,0,1,3,51,1098,51,1,2,0,10,29.856290986
201801003363,0,1,4,46,336,46,1,2,98,22,32.839231129
201801003370,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801003378,0,1,4,60,234,60,1,2,0,21,37.526764813
201801003648,0,1,4,10,322,10,1,2,0,21,37.181173575
201801003914,0,1,4,64,305,64,1,2,0,23,35.645192619
201801004146,0,1,3,40,3106,40,1,2,0,15,30.104847399
201801004167,0,1,4,20,3019,20,2,2,98,25,29.068027376
201801004297,0,1,4,37,3200,37,2,2,0,24,28.498405238
201801005430,0,1,3,12,457,12,1,2,98,12,30.533348976
201801005533,0,1,3,12,457,12,1,9,98,12,171.09035147
201801005670,0,1,3,12,457,12,1,2,98,12,30.533348976
201801005670,0,2,3,12,457,12,1,2,98,12,30.533348976
201801005745,0,1,4,37,3200,37,2,2,0,24,28.498405238
201801005816,0,1,4,37,3202,37,2,2,0,24,28.498405238
201801006055,0,1,3,59,505,59,1,2,98,10,30.337788331
201801007270,0,1,3,48,91,48,1,2,0,12,30.018111049
201801007619,0,1,3,70,138,70,2,2,0,16,30.234815932
201801007654,0,1,3,70,138,70,2,2,0,16,30.234815932
201801007677,0,1,3,70,136,70,2,2,0,16,30.234815932
201801007883,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801008168,0,1,3,78,466,78,1,2,98,10,29.862378551
201801008294,0,1,3,12,457,12,1,3,98,12,28.476085034
201801008417,0,1,4,37,3200,37,2,2,0,24,28.498405238
201801009241,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801009250,0,1,3,17,1036,17,1,2,0,15,30.026404117
201801009258,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801009670,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801009836,0,1,3,55,1056,55,2,2,0,17,94.90884461
201801009993,0,1,4,46,362,46,1,2,98,22,32.83923113
201801010009,0,1,4,46,362,46,1,2,98,22,32.83923113
201801010176,0,1,1,72,1736,72,1,2,0,1,31.388232717
201801010235,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801010695,0,1,3,17,1053,17,1,9,0,15,171.54669828
201801010813,0,1,3,51,1114,51,1,2,0,10,29.856290986
201801010873,0,1,1,31,1710,31,1,2,0,2,31.121813653
201801010988,0,1,4,46,337,46,1,2,98,22,32.839231129
201801011106,0,1,4,46,337,46,1,2,98,22,32.839231129
201801011178,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801011218,0,1,4,46,337,46,1,2,98,22,32.839231129
201801011232,0,1,4,41,162,41,1,2,0,22,32.443859191
201801011280,0,1,4,46,337,46,1,2,98,22,32.839231129
201801011358,0,1,2,25,2092,25,1,2,0,8,77.539562912
201801011418,0,1,3,55,1055,55,2,2,0,17,30.007802959
201801011719,0,1,3,51,1117,51,1,2,0,10,29.856290986
201801012215,0,1,4,46,337,46,1,2,98,22,32.839231129
201801012233,0,1,4,46,337,46,1,2,98,22,32.839231129
201801012430,0,1,1,31,1714,31,1,2,0,2,31.121813652
201801012449,0,1,4,10,315,10,1,2,0,21,37.181173575
201801012667,0,1,4,10,315,10,1,2,0,21,37.181173575
201801012707,0,1,3,33,1484,33,1,3,0,11,28.261592388
201801013047,0,1,1,34,1678,34,1,2,8,1,31.699880813
201801013176,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801013197,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801013197,0,2,1,34,1688,34,1,2,0,1,31.699880814
201801013246,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801013372,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801013394,0,1,2,67,1925,67,1,2,0,8,29.355432267
201801013423,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801013555,0,1,1,31,1709,31,1,2,0,2,31.121813653
201801013769,0,1,1,34,1684,34,1,2,0,1,31.699880813
201801013785,0,1,1,34,1695,34,1,2,0,1,31.699880813
201801013824,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801013918,0,1,4,60,256,60,1,2,0,21,37.526764813
201801013950,0,1,4,56,206,206,1,2,0,20,34.194551568
201801013974,0,1,1,34,1695,34,1,2,0,1,31.699880813
201801013987,0,1,1,34,1693,34,1,2,0,1,31.699880813
201801014147,0,1,1,31,1709,31,1,2,0,2,31.121813653
201801014293,0,1,4,49,261,49,1,2,0,21,37.402434262
201801014533,0,1,3,78,454,78,1,2,98,10,29.862378551
201801014649,0,1,3,40,3076,40,1,2,0,15,30.104847399
201801014794,0,1,3,12,455,12,1,2,98,12,30.533348976
201801014881,0,1,3,12,455,12,1,2,98,12,30.533348976
201801015023,0,1,3,12,456,12,1,2,98,12,31.939756106
201801015107,0,1,3,12,457,12,1,2,98,12,30.533348976
201801015162,0,1,3,75,1230,75,2,2,98,19,29.133297861
201801015194,0,1,4,37,3203,37,2,2,0,24,28.498405238
201801016007,0,1,3,59,479,59,1,2,98,10,31.735187675
201801016035,0,1,4,68,295,68,1,2,0,23,34.195372112
201801016273,0,1,3,28,440,28,1,2,98,11,30.401689625
201801016959,0,1,4,68,4055,68,1,2,0,23,34.195372112
201801017156,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801017172,0,1,3,33,1477,33,1,2,0,11,38.812198497
201801017430,0,1,1,31,1709,31,1,2,0,2,31.121813653
201801017433,0,1,2,67,1928,67,1,2,9,8,31.273481479
201801017613,0,1,3,33,1484,33,1,2,0,11,29.911863378
201801017613,0,2,3,33,1484,33,1,2,0,11,29.911863378
201801017613,0,3,3,33,1484,33,1,2,0,11,29.911863378
201801017673,0,1,3,51,1098,51,1,2,98,10,29.856290986
201801017711,0,1,4,41,159,41,1,2,0,22,32.443859191
201801017812,0,1,4,46,353,46,1,2,98,22,43.586615862
201801017941,0,1,2,25,2092,25,1,2,10,8,77.539562912
201801017965,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801017965,0,2,2,67,1919,67,1,2,0,8,29.355432268
201801018179,0,1,1,66,1764,66,1,2,0,1,31.210065827
201801019488,0,1,1,66,1766,66,1,2,0,1,31.210065828
201801019834,0,1,2,29,966,29,1,2,98,7,29.900148782
201801019892,0,1,2,27,896,27,1,2,98,6,31.292806684
201801019975,0,1,2,27,877,27,1,2,0,6,163.50158974
201801020050,0,1,1,66,1757,66,1,2,0,1,31.210065828
201801020050,0,2,1,66,1757,66,1,2,0,1,31.210065828
201801020083,0,1,4,56,206,206,1,2,98,20,34.194551568
201801020174,0,1,1,66,1757,66,1,2,8,1,31.210065828
201801020395,0,1,1,81,3131,81,2,2,98,4,30.389224149
201801020426,0,1,2,45,1283,45,2,2,0,9,31.533179847
201801020535,0,1,1,66,1762,66,1,2,0,1,31.210065828
201801020588,0,1,1,66,1763,66,1,2,0,1,31.210065828
201801020743,0,1,2,45,1308,45,2,2,0,9,40.820012627
201801021406,0,1,3,12,455,12,1,2,98,12,30.533348976
201801021669,0,1,3,59,505,59,1,2,98,10,31.735187675
201801021888,0,1,3,59,504,59,1,2,98,10,31.735187676
201801021935,0,1,3,59,503,59,1,2,98,10,30.337788331
201801022440,0,1,4,56,209,209,1,2,0,20,34.194551568
201801022473,0,1,3,40,3106,40,1,2,99,15,30.104847399
201801022672,0,1,3,78,464,78,1,2,98,10,29.86237855
201801022837,0,1,3,12,457,12,1,2,98,12,30.533348976
201801022881,0,1,3,75,1227,75,2,2,0,19,29.133297861
201801023563,0,1,3,82,2168,82,2,2,0,19,27.968941776
201801023781,0,1,3,70,46,70,2,2,0,16,30.234815932
201801023947,0,1,3,70,136,70,2,2,98,16,30.234815932
201801024792,0,1,4,49,260,49,1,2,0,21,37.402434262
201801025269,0,1,3,33,1482,33,1,2,0,11,29.911863378
201801025634,0,1,3,38,573,38,1,2,9,14,29.465141091
201801025652,0,1,4,10,329,10,1,2,0,21,37.181173577
201801026301,0,1,4,56,189,189,1,2,99,20,44.216464774
201801026787,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801026938,0,1,1,76,2364,76,1,2,0,2,207.4272887
201801026959,0,1,2,29,970,29,1,2,98,7,29.900148782
201801026968,0,1,3,33,1484,33,1,2,0,11,29.911863378
201801027007,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801027032,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801027454,0,1,4,41,163,41,1,3,0,22,29.878196201
201801027481,0,1,3,35,2792,35,1,2,0,13,40.277704227
201801027497,0,1,3,38,573,38,1,8,0,14,159.54854961
201801027621,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801027637,0,1,4,56,206,206,1,2,0,20,34.194551568
201801027644,0,1,4,56,206,206,1,2,0,20,34.194551568
201801027772,0,1,1,22,1260,22,2,2,0,5,30.602220755
201801028097,0,1,4,68,285,68,1,2,9,23,34.195372112
201801028134,0,1,4,37,3200,37,2,2,0,24,28.498405238
201801028194,0,1,4,64,306,64,1,2,0,23,35.645192619
201801028314,0,1,3,40,3076,40,1,2,0,15,30.104847399
201801028539,0,1,3,28,437,28,1,2,98,11,30.401689624
201801028959,0,1,1,81,3122,81,2,2,98,4,30.389224149
201801029021,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801029133,0,1,3,38,573,38,1,2,0,14,29.465141091
201801029258,0,1,1,57,2582,57,1,2,0,3,31.794775091
201801029399,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801029405,0,1,2,27,893,27,1,2,0,6,29.160218226
201801029937,0,1,1,81,3122,81,2,2,0,4,30.389224149
201801030315,0,1,4,10,313,10,1,2,99,21,37.181173575
201801030801,0,1,4,10,313,10,1,2,0,21,37.181173575
201801031074,0,1,4,10,313,10,1,2,99,21,37.181173575
201801031371,0,1,4,10,313,10,1,2,0,21,37.181173575
201801031383,0,1,4,10,313,10,1,2,0,21,37.181173575
201801031425,0,1,4,10,313,10,1,2,99,21,37.181173575
201801031613,0,1,4,10,313,10,1,2,0,21,37.181173575
201801032123,0,1,4,10,313,10,1,2,0,21,37.181173575
201801032241,0,1,4,10,313,10,1,8,0,21,194.752069
201801032613,0,1,1,72,1723,72,1,2,0,1,31.388232717
201801032659,0,1,1,22,1265,22,2,2,0,5,30.602220754
201801032772,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801032772,0,2,2,67,1919,67,1,2,0,8,29.355432268
201801032780,0,1,1,72,1736,72,1,2,0,1,31.388232717
201801032781,0,1,1,22,1262,22,2,2,0,5,125.3855957
201801032787,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801032798,0,1,1,72,1736,72,1,2,0,1,31.388232717
201801032809,0,1,1,72,1736,72,1,2,0,1,31.388232717
201801033024,0,1,4,60,245,60,1,2,0,21,37.526764812
201801033024,0,2,4,60,245,60,1,2,0,21,37.526764812
201801033031,0,1,4,60,245,60,1,2,0,21,37.526764812
201801033031,0,2,4,60,245,60,1,2,0,21,37.526764812
201801033053,0,1,4,56,206,206,1,2,9,20,34.194551568
201801033058,0,1,4,56,206,206,1,2,0,20,34.194551568
201801033085,0,1,4,56,206,206,1,2,0,20,34.194551568
201801033110,0,1,4,56,206,206,1,2,0,20,34.194551568
201801033420,0,1,4,49,4015,49,1,2,0,21,37.402434262
201801033802,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801033908,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801033912,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801034448,0,1,4,49,268,49,1,2,0,21,37.402434262
201801034571,0,1,4,41,159,41,1,2,0,22,32.443859191
201801034704,0,1,1,80,1800,80,1,2,0,2,31.688442341
201801035316,0,1,4,56,206,206,1,2,9,20,34.194551568
201801035423,0,1,4,20,3011,20,2,2,98,25,42.502267329
201801035726,0,1,4,10,314,10,1,2,0,21,37.181173575
201801036356,0,1,4,44,388,44,2,2,98,25,34.703396466
201801036430,0,1,2,67,1919,67,1,2,10,8,29.355432268
201801036608,0,1,1,66,1764,66,1,2,0,1,31.210065827
201801036730,0,1,1,66,1766,66,1,2,0,1,31.210065828
201801036807,0,1,1,13,1207,13,1,2,0,3,32.071875572
201801036899,0,1,1,81,3119,81,2,2,98,4,30.389224148
201801036913,0,1,1,66,1750,66,1,2,0,1,31.210065828
201801037089,0,1,3,40,3106,40,1,2,0,15,30.104847399
201801037190,0,1,4,49,261,49,1,2,0,21,37.402434262
201801037258,0,1,2,14,2735,14,2,2,98,9,54.492594518
201801038651,0,1,3,48,87,48,1,2,0,12,30.018111049
201801038861,0,1,3,70,138,70,2,2,9,16,30.234815932
201801038908,0,1,3,70,138,70,2,2,99,16,30.234815932
201801039242,0,1,3,30,3296,30,1,2,0,14,31.164931493
201801039382,0,1,1,31,1710,31,1,2,0,2,31.121813653
201801039406,0,1,1,66,1750,66,1,2,98,1,31.210065828
201801039507,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801039619,0,1,3,55,1075,55,2,2,98,17,30.00780296
201801039761,0,1,1,66,1757,66,1,2,0,1,31.210065828
201801039918,0,1,1,66,1757,66,1,2,0,1,31.210065828
201801040441,0,1,2,58,3248,58,1,2,9,6,28.407784371
201801040469,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801040473,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801040564,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801040564,0,2,2,58,3248,58,1,2,0,6,28.407784371
201801040749,0,1,2,58,3248,58,1,2,0,6,28.407784371
201801040977,0,1,1,76,2286,76,1,2,0,2,31.925903258
201801041015,0,1,2,29,966,29,1,2,98,7,29.900148782
201801041058,0,1,1,66,1762,66,1,2,0,1,31.210065828
201801041131,0,1,4,41,165,41,1,2,0,22,32.443859191
201801041169,0,1,4,41,161,41,1,2,99,22,32.443859191
201801041231,0,1,4,10,329,10,1,2,0,21,37.181173577
201801041428,0,1,1,13,4016,13,1,2,0,3,32.071875572
201801041493,0,1,1,66,1762,66,1,2,0,1,31.210065828
201801041537,0,1,1,66,1763,66,1,2,98,1,31.210065828
201801041566,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801041627,0,1,1,66,1763,66,1,2,0,1,31.210065828
201801041638,0,1,1,66,1763,66,1,2,0,1,31.210065828
201801041649,0,1,1,34,1678,34,1,2,0,1,31.699880813
201801041666,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801041809,0,1,4,68,285,68,1,2,0,23,34.195372112
201801041965,0,1,3,40,3106,40,1,2,0,15,30.104847399
201801041965,0,2,3,40,3106,40,1,2,0,15,30.104847399
201801042239,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801042297,0,1,1,34,1688,34,1,2,0,1,31.699880814
201801042397,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801042407,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801042520,0,1,1,31,1714,31,1,2,9,2,31.121813652
201801042557,0,1,1,34,1692,34,1,2,0,1,31.699880813
201801042736,0,1,1,34,1684,34,1,2,0,1,31.699880813
201801042750,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801042945,0,1,4,41,163,41,1,2,0,22,32.443859191
201801043046,0,1,3,17,1053,17,1,2,5,15,30.026404117
201801043109,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801043156,0,1,1,34,1695,34,1,2,0,1,31.699880813
201801043163,0,1,3,35,2797,35,1,2,0,13,32.868815843
201801043508,0,1,3,78,466,78,1,2,98,10,29.862378551
201801043582,0,1,3,40,3076,40,1,2,99,15,30.104847399
201801043806,0,1,3,12,455,12,1,2,98,12,30.533348976
201801044048,0,1,3,12,457,12,1,2,98,12,30.533348976
201801044943,0,1,3,28,437,28,1,2,98,11,30.401689624
201801045058,0,1,3,28,448,28,1,2,98,11,30.401689624
201801045307,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801045372,0,1,1,34,1695,34,1,2,0,1,31.699880813
201801045372,0,2,1,34,1695,34,1,2,0,1,31.699880813
201801045425,0,1,1,34,1693,34,1,2,0,1,31.699880813
201801045597,0,1,4,56,206,206,1,2,0,20,34.194551568
201801045688,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801045789,0,1,2,27,893,27,1,2,0,6,29.160218226
201801045973,0,1,1,31,1709,31,1,2,99,2,31.121813653
201801045977,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801046306,0,1,4,10,322,10,1,2,0,21,37.181173575
201801046345,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801046392,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801046412,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801046425,0,1,1,13,1208,13,1,2,0,3,32.071875573
201801046463,0,1,4,56,206,206,1,2,0,20,34.194551568
201801046470,0,1,4,56,206,206,1,2,0,20,34.194551568
201801046488,0,1,4,56,206,206,1,2,0,20,34.194551568
201801046509,0,1,4,56,206,206,1,2,0,20,34.194551568
201801046520,0,1,4,56,206,206,1,2,0,20,34.194551568
201801046532,0,1,4,64,305,64,1,2,98,23,35.645192619
201801046532,0,2,4,64,305,64,1,2,0,23,35.645192619
201801046532,0,3,4,64,305,64,1,2,99,23,35.645192619
201801047264,0,1,3,12,457,12,1,2,98,12,30.533348976
201801047904,0,1,3,59,505,59,1,2,98,10,30.337788331
201801048639,0,1,3,59,500,59,1,2,98,10,30.337788331
201801048900,0,1,3,28,437,28,1,2,98,11,30.401689624
201801049401,0,1,4,64,308,64,1,2,0,23,35.645192619
201801049410,0,1,3,33,1484,33,1,2,0,11,29.911863378
201801049435,0,1,4,49,260,49,1,2,0,21,37.402434262
201801049643,0,1,2,25,2087,25,1,2,0,8,29.292208036
201801050014,0,1,4,41,159,41,1,2,0,22,32.443859191
201801050122,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801050122,0,2,2,67,1919,67,1,2,0,8,29.355432268
201801050168,0,1,3,65,2883,65,1,2,0,13,32.669312371
201801050584,0,1,4,56,205,205,1,2,0,20,34.194551568
201801050765,0,1,4,56,205,205,1,2,0,20,34.194551568
201801050813,0,1,4,41,160,41,1,2,0,22,32.443859191
201801050886,0,1,4,56,206,206,1,2,0,20,44.216464776
201801050886,0,2,4,56,206,206,1,2,0,20,44.216464776
201801051195,0,1,4,20,3019,20,2,2,98,25,29.068027376
201801051272,0,1,3,12,455,12,1,2,98,12,30.533348976
201801052130,0,1,3,28,441,28,1,2,98,11,30.401689625
201801052441,0,1,4,46,336,46,1,2,98,22,32.839231129
201801052784,0,1,3,65,2857,65,1,2,0,13,31.230780603
201801052849,0,1,1,15,2513,15,2,2,0,5,29.937745159
201801052971,0,1,4,24,172,24,2,2,99,24,33.694207716
201801053175,0,1,3,38,573,38,1,2,0,14,29.465141091
201801053412,0,1,4,49,261,49,1,2,0,21,37.402434262
201801053601,0,1,4,41,161,41,1,2,0,22,32.443859191
201801054006,0,1,3,48,87,48,1,2,0,12,30.018111049
201801054211,0,1,3,70,138,70,2,2,0,16,30.234815932
201801054300,0,1,3,70,138,70,2,2,98,16,30.234815932
201801054327,0,1,3,70,138,70,2,2,0,16,30.234815932
201801054345,0,1,3,70,136,70,2,2,0,16,30.234815932
201801054347,0,1,3,70,136,70,2,2,0,16,30.234815932
201801054463,0,1,4,49,262,49,1,2,0,21,37.402434262
201801054685,0,1,3,78,466,78,1,2,98,10,29.862378551
201801055033,0,1,3,78,469,78,1,2,98,10,29.86237855
201801055336,0,1,3,40,3106,40,1,2,0,15,30.104847399
201801055528,0,1,3,12,456,12,1,2,98,12,31.939756106
201801055726,0,1,3,12,457,12,1,2,98,12,30.533348976
201801057135,0,1,3,28,437,28,1,2,98,11,30.401689624
201801057207,0,1,3,28,440,28,1,2,98,11,30.401689625
201801057230,0,1,3,28,432,28,1,2,98,11,30.401689625
201801057559,0,1,1,61,1570,61,1,2,0,1,44.12909136
201801057884,0,1,1,61,1573,61,1,2,0,1,39.649330117
201801058126,0,1,1,61,1570,61,1,2,0,1,44.12909136
201801058145,0,1,1,61,1570,61,1,2,0,1,44.12909136
201801058154,0,1,1,61,1570,61,1,2,0,1,44.12909136
201801058236,0,1,1,61,1570,61,1,2,0,1,44.12909136
201801058237,0,1,1,61,1570,61,1,10,0,1,247.49125724
201801058260,0,1,1,61,1570,61,1,2,0,1,44.12909136
201801058323,0,1,1,61,1573,61,1,2,0,1,39.649330117
201801058361,0,1,1,61,1570,61,1,2,0,1,44.12909136
201801058723,0,1,4,41,162,41,1,2,99,22,32.443859191
201801058805,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801058904,0,1,1,76,2298,76,1,2,0,2,40.289563287
201801058915,0,1,3,33,1484,33,1,2,0,11,29.911863378
201801058959,0,1,4,46,336,46,1,2,98,22,32.839231129
201801058969,0,1,4,46,336,46,1,2,98,22,32.839231129
201801059005,0,1,4,49,260,49,1,2,0,21,37.402434262
201801059046,0,1,4,49,260,49,1,2,0,21,37.402434262
201801059196,0,1,4,49,260,49,1,2,0,21,37.402434262
201801059230,0,1,4,49,260,49,1,2,0,21,37.402434262
201801059264,0,1,3,51,1098,51,1,2,0,10,29.856290986
201801059264,0,2,3,51,1098,51,1,2,0,10,29.856290986
201801059264,0,3,3,51,1098,51,1,2,0,10,29.856290986
201801059264,0,4,3,51,1098,51,1,2,0,10,29.856290986
201801059314,0,1,3,51,1078,51,1,2,0,10,29.856290986
201801059597,0,1,3,78,454,78,1,2,98,10,29.862378551
201801059667,0,1,3,78,469,78,1,2,98,10,29.86237855
201801059816,0,1,3,78,469,78,1,2,98,10,29.86237855
201801060685,0,1,4,20,3011,20,2,3,98,25,42.962725604
201801060695,0,1,3,12,455,12,1,2,98,12,30.533348976
201801060987,0,1,3,59,504,59,1,2,98,10,30.337788332
201801061149,0,1,1,80,1803,80,1,2,0,2,31.688442341
201801061291,0,1,3,65,2855,65,1,2,0,13,31.230780603
201801061481,0,1,3,83,2810,83,1,2,0,13,30.224298691
201801061687,0,1,3,33,1484,33,1,2,0,11,29.911863378
201801061744,0,1,2,67,1919,67,1,2,0,8,29.355432268
201801061987,0,1,3,55,1055,55,2,2,99,17,40.312180132
201801062184,0,1,3,65,2854,65,1,2,0,13,31.230780602
201801062562,0,1,3,17,1053,17,1,2,0,15,30.026404117
201801062935,0,1,3,51,1098,51,1,2,0,10,29.856290986
201801063055,0,1,3,40,3106,40,1,2,0,15,30.104847399
201801063452,0,1,2,25,2092,25,1,2,8,8,77.539562912
201801063575,0,1,3,38,573,38,1,2,0,14,29.465141091
201801063697,0,1,3,17,1053,17,1,2,0,15,30.026404117
